Grupos ECOICOP	Tipo de dato	Periodo	Total
07 Transporte	Variación anual	2025M06	-0,8
07 Transporte	Variación anual	2025M05	-2,0
07 Transporte	Variación anual	2025M04	-1,6
07 Transporte	Variación anual	2025M03	-0,9
07 Transporte	Variación anual	2025M02	0,3
07 Transporte	Variación anual	2025M01	1,3
07 Transporte	Variación anual	2024M12	0,6
07 Transporte	Variación anual	2024M11	-1,0
07 Transporte	Variación anual	2024M10	-3,0
07 Transporte	Variación anual	2024M09	-3,9
07 Transporte	Variación anual	2024M08	-1,3
07 Transporte	Variación anual	2024M07	2,4
07 Transporte	Variación anual	2024M06	2,7
07 Transporte	Variación anual	2024M05	3,8
07 Transporte	Variación anual	2024M04	2,9
07 Transporte	Variación anual	2024M03	2,9
07 Transporte	Variación anual	2024M02	2,4
07 Transporte	Variación anual	2024M01	-0,1
07 Transporte	Variación anual	2023M12	3,9
07 Transporte	Variación anual	2023M11	0,0
07 Transporte	Variación anual	2023M10	1,4
07 Transporte	Variación anual	2023M09	3,8
07 Transporte	Variación anual	2023M08	1,2
07 Transporte	Variación anual	2023M07	-5,3
07 Transporte	Variación anual	2023M06	-7,6
07 Transporte	Variación anual	2023M05	-3,7
07 Transporte	Variación anual	2023M04	0,6
07 Transporte	Variación anual	2023M03	-4,8
07 Transporte	Variación anual	2023M02	1,9
07 Transporte	Variación anual	2023M01	5,6
07 Transporte	Variación anual	2022M12	3,3
07 Transporte	Variación anual	2022M11	7,7
07 Transporte	Variación anual	2022M10	8,8
07 Transporte	Variación anual	2022M09	9,4
07 Transporte	Variación anual	2022M08	11,5
07 Transporte	Variación anual	2022M07	16,2
07 Transporte	Variación anual	2022M06	19,2
07 Transporte	Variación anual	2022M05	14,9
07 Transporte	Variación anual	2022M04	12,8
07 Transporte	Variación anual	2022M03	18,6
07 Transporte	Variación anual	2022M02	12,8
07 Transporte	Variación anual	2022M01	11,3
07 Transporte	Variación anual	2021M12	10,9
07 Transporte	Variación anual	2021M11	13,5
07 Transporte	Variación anual	2021M10	12,3
07 Transporte	Variación anual	2021M09	9,8
07 Transporte	Variación anual	2021M08	8,8
07 Transporte	Variación anual	2021M07	8,5
07 Transporte	Variación anual	2021M06	8,9
07 Transporte	Variación anual	2021M05	9,4
07 Transporte	Variación anual	2021M04	7,4
07 Transporte	Variación anual	2021M03	3,8
07 Transporte	Variación anual	2021M02	-1,2
07 Transporte	Variación anual	2021M01	-3,2
07 Transporte	Variación anual	2020M12	-4,4
07 Transporte	Variación anual	2020M11	-5,1
07 Transporte	Variación anual	2020M10	-5,1
07 Transporte	Variación en lo que va de año	2025M10	1,4
07 Transporte	Variación en lo que va de año	2025M09	1,1
07 Transporte	Variación en lo que va de año	2025M08	1,9
07 Transporte	Variación en lo que va de año	2025M07	1,7
07 Transporte	Variación en lo que va de año	2025M06	0,4
07 Transporte	Variación en lo que va de año	2025M05	-0,5
07 Transporte	Variación en lo que va de año	2025M04	0,6
07 Transporte	Variación en lo que va de año	2025M03	0,7
07 Transporte	Variación en lo que va de año	2025M02	1,4
07 Transporte	Variación en lo que va de año	2025M01	0,8
07 Transporte	Variación en lo que va de año	2024M12	0,6
07 Transporte	Variación en lo que va de año	2024M11	0,3
07 Transporte	Variación en lo que va de año	2024M10	-0,3
07 Transporte	Variación en lo que va de año	2024M09	-0,5
07 Transporte	Variación en lo que va de año	2024M08	1,3
07 Transporte	Variación en lo que va de año	2024M07	2,1
07 Transporte	Variación en lo que va de año	2024M06	1,8
07 Transporte	Variación en lo que va de año	2024M05	2,2
07 Transporte	Variación en lo que va de año	2024M04	2,9
07 Transporte	Variación en lo que va de año	2024M03	2,2
07 Transporte	Variación en lo que va de año	2024M02	1,7
07 Transporte	Variación en lo que va de año	2024M01	0,1
07 Transporte	Variación en lo que va de año	2023M12	3,9
07 Transporte	Variación en lo que va de año	2023M11	5,2
07 Transporte	Variación en lo que va de año	2023M10	6,7
07 Transporte	Variación en lo que va de año	2023M09	7,7
07 Transporte	Variación en lo que va de año	2023M08	6,6
07 Transporte	Variación en lo que va de año	2023M07	3,6
07 Transporte	Variación en lo que va de año	2023M06	3,0
07 Transporte	Variación en lo que va de año	2023M05	2,4
07 Transporte	Variación en lo que va de año	2023M04	3,9
07 Transporte	Variación en lo que va de año	2023M03	3,2
07 Transporte	Variación en lo que va de año	2023M02	3,2
07 Transporte	Variación en lo que va de año	2023M01	4,1
07 Transporte	Variación en lo que va de año	2022M12	3,3
07 Transporte	Variación en lo que va de año	2022M11	8,7
07 Transporte	Variación en lo que va de año	2022M10	8,8
07 Transporte	Variación en lo que va de año	2022M09	7,2
07 Transporte	Variación en lo que va de año	2022M08	8,8
07 Transporte	Variación en lo que va de año	2022M07	13,0
07 Transporte	Variación en lo que va de año	2022M06	15,2
07 Transporte	Variación en lo que va de año	2022M05	9,8
07 Transporte	Variación en lo que va de año	2022M04	6,7
07 Transporte	Variación en lo que va de año	2022M03	12,1
07 Transporte	Variación en lo que va de año	2022M02	4,7
07 Transporte	Variación en lo que va de año	2022M01	1,9
07 Transporte	Variación en lo que va de año	2021M12	10,9
07 Transporte	Variación en lo que va de año	2021M11	11,9
07 Transporte	Variación en lo que va de año	2021M10	10,8
07 Transporte	Variación en lo que va de año	2021M09	8,7
07 Transporte	Variación en lo que va de año	2021M08	8,2
07 Transporte	Variación en lo que va de año	2021M07	7,9
07 Transporte	Variación en lo que va de año	2021M06	7,2
07 Transporte	Variación en lo que va de año	2021M05	6,0
07 Transporte	Variación en lo que va de año	2021M04	4,9
07 Transporte	Variación en lo que va de año	2021M03	4,8
07 Transporte	Variación en lo que va de año	2021M02	2,9
07 Transporte	Variación en lo que va de año	2021M01	1,5
07 Transporte	Variación en lo que va de año	2020M12	-4,4
07 Transporte	Variación en lo que va de año	2020M11	-5,8
07 Transporte	Variación en lo que va de año	2020M10	-5,7
08 Comunicaciones	Índice	2025M10	102,628
08 Comunicaciones	Índice	2025M09	102,624
08 Comunicaciones	Índice	2025M08	102,691
08 Comunicaciones	Índice	2025M07	102,587
08 Comunicaciones	Índice	2025M06	104,447
08 Comunicaciones	Índice	2025M05	104,431
08 Comunicaciones	Índice	2025M04	104,608
08 Comunicaciones	Índice	2025M03	104,414
08 Comunicaciones	Índice	2025M02	104,479
08 Comunicaciones	Índice	2025M01	103,782
08 Comunicaciones	Índice	2024M12	100,774
08 Comunicaciones	Índice	2024M11	100,791
08 Comunicaciones	Índice	2024M10	100,792
08 Comunicaciones	Índice	2024M09	101,759
08 Comunicaciones	Índice	2024M08	101,848
08 Comunicaciones	Índice	2024M07	101,932
08 Comunicaciones	Índice	2024M06	102,408
08 Comunicaciones	Índice	2024M05	102,385
08 Comunicaciones	Índice	2024M04	102,483
08 Comunicaciones	Índice	2024M03	102,375
08 Comunicaciones	Índice	2024M02	102,467
08 Comunicaciones	Índice	2024M01	102,546
08 Comunicaciones	Índice	2023M12	100,624
08 Comunicaciones	Índice	2023M11	100,745
08 Comunicaciones	Índice	2023M10	100,839
08 Comunicaciones	Índice	2023M09	101,969
08 Comunicaciones	Índice	2023M08	102,120
08 Comunicaciones	Índice	2023M07	102,085
08 Comunicaciones	Índice	2023M06	102,282
08 Comunicaciones	Índice	2023M05	102,553
08 Comunicaciones	Índice	2023M04	102,600
08 Comunicaciones	Índice	2023M03	101,963
08 Comunicaciones	Índice	2023M02	102,079
08 Comunicaciones	Índice	2023M01	101,988
08 Comunicaciones	Índice	2022M12	97,585
08 Comunicaciones	Índice	2022M11	97,529
08 Comunicaciones	Índice	2022M10	97,574
08 Comunicaciones	Índice	2022M09	97,713
08 Comunicaciones	Índice	2022M08	97,866
08 Comunicaciones	Índice	2022M07	97,908
08 Comunicaciones	Índice	2022M06	99,898
08 Comunicaciones	Índice	2022M05	99,964
08 Comunicaciones	Índice	2022M04	100,092
08 Comunicaciones	Índice	2022M03	99,600
08 Comunicaciones	Índice	2022M02	99,575
08 Comunicaciones	Índice	2022M01	99,666
08 Comunicaciones	Índice	2021M12	99,444
08 Comunicaciones	Índice	2021M11	99,523
08 Comunicaciones	Índice	2021M10	99,482
08 Comunicaciones	Índice	2021M09	100,209
08 Comunicaciones	Índice	2021M08	100,102
08 Comunicaciones	Índice	2021M07	100,056
08 Comunicaciones	Índice	2021M06	100,182
08 Comunicaciones	Índice	2021M05	100,174
08 Comunicaciones	Índice	2021M04	100,195
08 Comunicaciones	Índice	2021M03	100,086
08 Comunicaciones	Índice	2021M02	100,255
08 Comunicaciones	Índice	2021M01	100,290
08 Comunicaciones	Índice	2020M12	99,755
08 Comunicaciones	Índice	2020M11	99,868
08 Comunicaciones	Índice	2020M10	99,963
08 Comunicaciones	Variación mensual	2025M10	0,0
08 Comunicaciones	Variación mensual	2025M09	-0,1
08 Comunicaciones	Variación mensual	2025M08	0,1
08 Comunicaciones	Variación mensual	2025M07	-1,8
08 Comunicaciones	Variación mensual	2025M06	0,0
08 Comunicaciones	Variación mensual	2025M05	-0,2
08 Comunicaciones	Variación mensual	2025M04	0,2
08 Comunicaciones	Variación mensual	2025M03	-0,1
08 Comunicaciones	Variación mensual	2025M02	0,7
08 Comunicaciones	Variación mensual	2025M01	3,0
08 Comunicaciones	Variación mensual	2024M12	0,0
08 Comunicaciones	Variación mensual	2024M11	0,0
08 Comunicaciones	Variación mensual	2024M10	-0,9
08 Comunicaciones	Variación mensual	2024M09	-0,1
08 Comunicaciones	Variación mensual	2024M08	-0,1
08 Comunicaciones	Variación mensual	2024M07	-0,5
08 Comunicaciones	Variación mensual	2024M06	0,0
08 Comunicaciones	Variación mensual	2024M05	-0,1
08 Comunicaciones	Variación mensual	2024M04	0,1
08 Comunicaciones	Variación mensual	2024M03	-0,1
08 Comunicaciones	Variación mensual	2024M02	-0,1
08 Comunicaciones	Variación mensual	2024M01	1,9
08 Comunicaciones	Variación mensual	2023M12	-0,1
08 Comunicaciones	Variación mensual	2023M11	-0,1
08 Comunicaciones	Variación mensual	2023M10	-1,1
08 Comunicaciones	Variación mensual	2023M09	-0,1
08 Comunicaciones	Variación mensual	2023M08	0,0
08 Comunicaciones	Variación mensual	2023M07	-0,2
08 Comunicaciones	Variación mensual	2023M06	-0,3
08 Comunicaciones	Variación mensual	2023M05	0,0
08 Comunicaciones	Variación mensual	2023M04	0,6
08 Comunicaciones	Variación mensual	2023M03	-0,1
08 Comunicaciones	Variación mensual	2023M02	0,1
08 Comunicaciones	Variación mensual	2023M01	4,5
08 Comunicaciones	Variación mensual	2022M12	0,1
08 Comunicaciones	Variación mensual	2022M11	0,0
08 Comunicaciones	Variación mensual	2022M10	-0,1
08 Comunicaciones	Variación mensual	2022M09	-0,2
08 Comunicaciones	Variación mensual	2022M08	0,0
08 Comunicaciones	Variación mensual	2022M07	-2,0
08 Comunicaciones	Variación mensual	2022M06	-0,1
08 Comunicaciones	Variación mensual	2022M05	-0,1
08 Comunicaciones	Variación mensual	2022M04	0,5
08 Comunicaciones	Variación mensual	2022M03	0,0
08 Comunicaciones	Variación mensual	2022M02	-0,1
08 Comunicaciones	Variación mensual	2022M01	0,2
08 Comunicaciones	Variación mensual	2021M12	-0,1
08 Comunicaciones	Variación mensual	2021M11	0,0
08 Comunicaciones	Variación mensual	2021M10	-0,7
08 Comunicaciones	Variación mensual	2021M09	0,1
08 Comunicaciones	Variación mensual	2021M08	0,0
08 Comunicaciones	Variación mensual	2021M07	-0,1
08 Comunicaciones	Variación mensual	2021M06	0,0
08 Comunicaciones	Variación mensual	2021M05	0,0
08 Comunicaciones	Variación mensual	2021M04	0,1
08 Comunicaciones	Variación mensual	2021M03	-0,2
08 Comunicaciones	Variación mensual	2021M02	0,0
08 Comunicaciones	Variación mensual	2021M01	0,5
08 Comunicaciones	Variación mensual	2020M12	-0,1
08 Comunicaciones	Variación mensual	2020M11	-0,1
08 Comunicaciones	Variación mensual	2020M10	-3,1
08 Comunicaciones	Variación anual	2025M10	1,8
08 Comunicaciones	Variación anual	2025M09	0,9
08 Comunicaciones	Variación anual	2025M08	0,8
08 Comunicaciones	Variación anual	2025M07	0,6
08 Comunicaciones	Variación anual	2025M06	2,0
08 Comunicaciones	Variación anual	2025M05	2,0
08 Comunicaciones	Variación anual	2025M04	2,1
08 Comunicaciones	Variación anual	2025M03	2,0
08 Comunicaciones	Variación anual	2025M02	2,0
08 Comunicaciones	Variación anual	2025M01	1,2
08 Comunicaciones	Variación anual	2024M12	0,1
08 Comunicaciones	Variación anual	2024M11	0,0
08 Comunicaciones	Variación anual	2024M10	0,0
08 Comunicaciones	Variación anual	2024M09	-0,2
08 Comunicaciones	Variación anual	2024M08	-0,3
08 Comunicaciones	Variación anual	2024M07	-0,2
08 Comunicaciones	Variación anual	2024M06	0,1
08 Comunicaciones	Variación anual	2024M05	-0,2
08 Comunicaciones	Variación anual	2024M04	-0,1
08 Comunicaciones	Variación anual	2024M03	0,4
08 Comunicaciones	Variación anual	2024M02	0,4
08 Comunicaciones	Variación anual	2024M01	0,5
08 Comunicaciones	Variación anual	2023M12	3,1
08 Comunicaciones	Variación anual	2023M11	3,3
08 Comunicaciones	Variación anual	2023M10	3,3
08 Comunicaciones	Variación anual	2023M09	4,4
08 Comunicaciones	Variación anual	2023M08	4,3
08 Comunicaciones	Variación anual	2023M07	4,3
08 Comunicaciones	Variación anual	2023M06	2,4
08 Comunicaciones	Variación anual	2023M05	2,6
08 Comunicaciones	Variación anual	2023M04	2,5
08 Comunicaciones	Variación anual	2023M03	2,4
08 Comunicaciones	Variación anual	2023M02	2,5
08 Comunicaciones	Variación anual	2023M01	2,3
08 Comunicaciones	Variación anual	2022M12	-1,9
08 Comunicaciones	Variación anual	2022M11	-2,0
08 Comunicaciones	Variación anual	2022M10	-1,9
08 Comunicaciones	Variación anual	2022M09	-2,5
08 Comunicaciones	Variación anual	2022M08	-2,2
08 Comunicaciones	Variación anual	2022M07	-2,1
08 Comunicaciones	Variación anual	2022M06	-0,3
08 Comunicaciones	Variación anual	2022M05	-0,2
08 Comunicaciones	Variación anual	2022M04	-0,1
08 Comunicaciones	Variación anual	2022M03	-0,5
08 Comunicaciones	Variación anual	2022M02	-0,7
08 Comunicaciones	Variación anual	2022M01	-0,6
08 Comunicaciones	Variación anual	2021M12	-0,3
08 Comunicaciones	Variación anual	2021M11	-0,3
08 Comunicaciones	Variación anual	2021M10	-0,5
08 Comunicaciones	Variación anual	2021M09	-2,8
08 Comunicaciones	Variación anual	2021M08	-3,1
08 Comunicaciones	Variación anual	2021M07	-3,0
08 Comunicaciones	Variación anual	2021M06	-4,5
08 Comunicaciones	Variación anual	2021M05	-4,5
08 Comunicaciones	Variación anual	2021M04	-4,6
08 Comunicaciones	Variación anual	2021M03	-4,9
08 Comunicaciones	Variación anual	2021M02	-3,5
08 Comunicaciones	Variación anual	2021M01	-3,5
08 Comunicaciones	Variación anual	2020M12	-4,1
08 Comunicaciones	Variación anual	2020M11	-4,2
08 Comunicaciones	Variación anual	2020M10	-4,2
08 Comunicaciones	Variación en lo que va de año	2025M10	1,8
08 Comunicaciones	Variación en lo que va de año	2025M09	1,8
08 Comunicaciones	Variación en lo que va de año	2025M08	1,9
08 Comunicaciones	Variación en lo que va de año	2025M07	1,8
08 Comunicaciones	Variación en lo que va de año	2025M06	3,6
08 Comunicaciones	Variación en lo que va de año	2025M05	3,6
08 Comunicaciones	Variación en lo que va de año	2025M04	3,8
08 Comunicaciones	Variación en lo que va de año	2025M03	3,6
08 Comunicaciones	Variación en lo que va de año	2025M02	3,7
08 Comunicaciones	Variación en lo que va de año	2025M01	3,0
08 Comunicaciones	Variación en lo que va de año	2024M12	0,1
08 Comunicaciones	Variación en lo que va de año	2024M11	0,2
08 Comunicaciones	Variación en lo que va de año	2024M10	0,2
08 Comunicaciones	Variación en lo que va de año	2024M09	1,1
08 Comunicaciones	Variación en lo que va de año	2024M08	1,2
08 Comunicaciones	Variación en lo que va de año	2024M07	1,3
08 Comunicaciones	Variación en lo que va de año	2024M06	1,8
